idx,img_a,img_b,gt_is_same
89,ID_001_img16.jpg,ID_001_img7.jpg,1
90,ID_001_img16.jpg,ID_001_img8.jpg,1
91,ID_001_img16.jpg,ID_001_img9.jpg,1
92,ID_001_img2.jpg,ID_001_img3.jpg,1
93,ID_001_img2.jpg,ID_001_img4.jpg,1
94,ID_001_img2.jpg,ID_001_img5.jpg,1
95,ID_001_img2.jpg,ID_001_img6.jpg,1
96,ID_001_img2.jpg,ID_001_img7.jpg,1
97,ID_001_img2.jpg,ID_001_img8.jpg,1
98,ID_001_img2.jpg,ID_001_img9.jpg,1
99,ID_001_img3.jpg,ID_001_img4.jpg,1
100,ID_001_img3.jpg,ID_001_img5.jpg,1
101,ID_001_img3.jpg,ID_001_img6.jpg,1
102,ID_001_img3.jpg,ID_001_img7.jpg,1
103,ID_001_img3.jpg,ID_001_img8.jpg,1
104,ID_001_img3.jpg,ID_001_img9.jpg,1
105,ID_001_img4.jpg,ID_001_img5.jpg,1
106,ID_001_img4.jpg,ID_001_img6.jpg,1
107,ID_001_img4.jpg,ID_001_img7.jpg,1
108,ID_001_img4.jpg,ID_001_img8.jpg,1
109,ID_001_img4.jpg,ID_001_img9.jpg,1
110,ID_001_img5.jpg,ID_001_img6.jpg,1
111,ID_001_img5.jpg,ID_001_img7.jpg,1
112,ID_001_img5.jpg,ID_001_img8.jpg,1
113,ID_001_img5.jpg,ID_001_img9.jpg,1
114,ID_001_img6.jpg,ID_001_img7.jpg,1
115,ID_001_img6.jpg,ID_001_img8.jpg,1
116,ID_001_img6.jpg,ID_001_img9.jpg,1
117,ID_001_img7.jpg,ID_001_img8.jpg,1
118,ID_001_img7.jpg,ID_001_img9.jpg,1
119,ID_001_img8.jpg,ID_001_img9.jpg,1
120,ID_002_img1.jpg,ID_002_img10.jpg,1
121,ID_002_img1.jpg,ID_002_img11.jpg,1
122,ID_002_img1.jpg,ID_002_img12.jpg,1
123,ID_002_img1.jpg,ID_002_img13.jpg,1
124,ID_002_img1.jpg,ID_002_img14.jpg,1
125,ID_002_img1.jpg,ID_002_img15.jpg,1
126,ID_002_img1.jpg,ID_002_img16.jpg,1
127,ID_002_img1.jpg,ID_002_img2.jpg,1
128,ID_002_img1.jpg,ID_002_img3.jpg,1
129,ID_002_img1.jpg,ID_002_img4.jpg,1
130,ID_002_img1.jpg,ID_002_img5.jpg,1
131,ID_002_img1.jpg,ID_002_img6.jpg,1
132,ID_002_img1.jpg,ID_002_img7.jpg,1
133,ID_002_img1.jpg,ID_002_img8.jpg,1
134,ID_002_img1.jpg,ID_002_img9.jpg,1
135,ID_002_img10.jpg,ID_002_img11.jpg,1
136,ID_002_img10.jpg,ID_002_img12.jpg,1
137,ID_002_img10.jpg,ID_002_img13.jpg,1
138,ID_002_img10.jpg,ID_002_img14.jpg,1
139,ID_002_img10.jpg,ID_002_img15.jpg,1
140,ID_002_img10.jpg,ID_002_img16.jpg,1
141,ID_002_img10.jpg,ID_002_img2.jpg,1
142,ID_002_img10.jpg,ID_002_img3.jpg,1
143,ID_002_img10.jpg,ID_002_img4.jpg,1
144,ID_002_img10.jpg,ID_002_img5.jpg,1
145,ID_002_img10.jpg,ID_002_img6.jpg,1
146,ID_002_img10.jpg,ID_002_img7.jpg,1
147,ID_002_img10.jpg,ID_002_img8.jpg,1
148,ID_002_img10.jpg,ID_002_img9.jpg,1
149,ID_002_img11.jpg,ID_002_img12.jpg,1
150,ID_002_img11.jpg,ID_002_img13.jpg,1
151,ID_002_img11.jpg,ID_002_img14.jpg,1
152,ID_002_img11.jpg,ID_002_img15.jpg,1
153,ID_002_img11.jpg,ID_002_img16.jpg,1
154,ID_002_img11.jpg,ID_002_img2.jpg,1
155,ID_002_img11.jpg,ID_002_img3.jpg,1
156,ID_002_img11.jpg,ID_002_img4.jpg,1
157,ID_002_img11.jpg,ID_002_img5.jpg,1
158,ID_002_img11.jpg,ID_002_img6.jpg,1
159,ID_002_img11.jpg,ID_002_img7.jpg,1
160,ID_002_img11.jpg,ID_002_img8.jpg,1
161,ID_002_img11.jpg,ID_002_img9.jpg,1
162,ID_002_img12.jpg,ID_002_img13.jpg,1
163,ID_002_img12.jpg,ID_002_img14.jpg,1
164,ID_002_img12.jpg,ID_002_img15.jpg,1
165,ID_002_img12.jpg,ID_002_img16.jpg,1
166,ID_002_img12.jpg,ID_002_img2.jpg,1
167,ID_002_img12.jpg,ID_002_img3.jpg,1
168,ID_002_img12.jpg,ID_002_img4.jpg,1
169,ID_002_img12.jpg,ID_002_img5.jpg,1
170,ID_002_img12.jpg,ID_002_img6.jpg,1
171,ID_002_img12.jpg,ID_002_img7.jpg,1
172,ID_002_img12.jpg,ID_002_img8.jpg,1
173,ID_002_img12.jpg,ID_002_img9.jpg,1
174,ID_002_img13.jpg,ID_002_img14.jpg,1
175,ID_002_img13.jpg,ID_002_img15.jpg,1
176,ID_002_img13.jpg,ID_002_img16.jpg,1
177,ID_002_img13.jpg,ID_002_img2.jpg,1
178,ID_002_img13.jpg,ID_002_img3.jpg,1
179,ID_002_img13.jpg,ID_002_img4.jpg,1
180,ID_002_img13.jpg,ID_002_img5.jpg,1
181,ID_002_img13.jpg,ID_002_img6.jpg,1
182,ID_002_img13.jpg,ID_002_img7.jpg,1
183,ID_002_img13.jpg,ID_002_img8.jpg,1
184,ID_002_img13.jpg,ID_002_img9.jpg,1
185,ID_002_img14.jpg,ID_002_img15.jpg,1
186,ID_002_img14.jpg,ID_002_img16.jpg,1
187,ID_002_img14.jpg,ID_002_img2.jpg,1
188,ID_002_img14.jpg,ID_002_img3.jpg,1
189,ID_002_img14.jpg,ID_002_img4.jpg,1
190,ID_002_img14.jpg,ID_002_img5.jpg,1
191,ID_002_img14.jpg,ID_002_img6.jpg,1
192,ID_002_img14.jpg,ID_002_img7.jpg,1
193,ID_002_img14.jpg,ID_002_img8.jpg,1
194,ID_002_img14.jpg,ID_002_img9.jpg,1
195,ID_002_img15.jpg,ID_002_img16.jpg,1
196,ID_002_img15.jpg,ID_002_img2.jpg,1
197,ID_002_img15.jpg,ID_002_img3.jpg,1
198,ID_002_img15.jpg,ID_002_img4.jpg,1
199,ID_002_img15.jpg,ID_002_img5.jpg,1
200,ID_002_img15.jpg,ID_002_img6.jpg,1
201,ID_002_img15.jpg,ID_002_img7.jpg,1
202,ID_002_img15.jpg,ID_002_img8.jpg,1
203,ID_002_img15.jpg,ID_002_img9.jpg,1
204,ID_002_img16.jpg,ID_002_img2.jpg,1
205,ID_002_img16.jpg,ID_002_img3.jpg,1
206,ID_002_img16.jpg,ID_002_img4.jpg,1
207,ID_002_img16.jpg,ID_002_img5.jpg,1
208,ID_002_img16.jpg,ID_002_img6.jpg,1
209,ID_002_img16.jpg,ID_002_img7.jpg,1
210,ID_002_img16.jpg,ID_002_img8.jpg,1
211,ID_002_img16.jpg,ID_002_img9.jpg,1
212,ID_002_img2.jpg,ID_002_img3.jpg,1
213,ID_002_img2.jpg,ID_002_img4.jpg,1
214,ID_002_img2.jpg,ID_002_img5.jpg,1
215,ID_002_img2.jpg,ID_002_img6.jpg,1
216,ID_002_img2.jpg,ID_002_img7.jpg,1
217,ID_002_img2.jpg,ID_002_img8.jpg,1
218,ID_002_img2.jpg,ID_002_img9.jpg,1
219,ID_002_img3.jpg,ID_002_img4.jpg,1
220,ID_002_img3.jpg,ID_002_img5.jpg,1
221,ID_002_img3.jpg,ID_002_img6.jpg,1
222,ID_002_img3.jpg,ID_002_img7.jpg,1
223,ID_002_img3.jpg,ID_002_img8.jpg,1
224,ID_002_img3.jpg,ID_002_img9.jpg,1
225,ID_002_img4.jpg,ID_002_img5.jpg,1
226,ID_002_img4.jpg,ID_002_img6.jpg,1
227,ID_002_img4.jpg,ID_002_img7.jpg,1
228,ID_002_img4.jpg,ID_002_img8.jpg,1
229,ID_002_img4.jpg,ID_002_img9.jpg,1
230,ID_002_img5.jpg,ID_002_img6.jpg,1
231,ID_002_img5.jpg,ID_002_img7.jpg,1
232,ID_002_img5.jpg,ID_002_img8.jpg,1
233,ID_002_img5.jpg,ID_002_img9.jpg,1
234,ID_002_img6.jpg,ID_002_img7.jpg,1
235,ID_002_img6.jpg,ID_002_img8.jpg,1
236,ID_002_img6.jpg,ID_002_img9.jpg,1
237,ID_002_img7.jpg,ID_002_img8.jpg,1
238,ID_002_img7.jpg,ID_002_img9.jpg,1
239,ID_002_img8.jpg,ID_002_img9.jpg,1
240,ID_003_img1.jpg,ID_003_img10.jpg,1
241,ID_003_img1.jpg,ID_003_img11.jpg,1
242,ID_003_img1.jpg,ID_003_img12.jpg,1
243,ID_003_img1.jpg,ID_003_img13.jpg,1
244,ID_003_img1.jpg,ID_003_img14.jpg,1
245,ID_003_img1.jpg,ID_003_img15.jpg,1
246,ID_003_img1.jpg,ID_003_img16.jpg,1
247,ID_003_img1.jpg,ID_003_img17.jpg,1
248,ID_003_img1.jpg,ID_003_img18.jpg,1
249,ID_003_img1.jpg,ID_003_img2.jpg,1
250,ID_003_img1.jpg,ID_003_img3.jpg,1
251,ID_003_img1.jpg,ID_003_img4.jpg,1
252,ID_003_img1.jpg,ID_003_img5.jpg,1
253,ID_003_img1.jpg,ID_003_img6.jpg,1
254,ID_003_img1.jpg,ID_003_img7.jpg,1
255,ID_003_img1.jpg,ID_003_img8.jpg,1
256,ID_003_img1.jpg,ID_003_img9.jpg,1
257,ID_003_img10.jpg,ID_003_img11.jpg,1
258,ID_003_img10.jpg,ID_003_img12.jpg,1
259,ID_003_img10.jpg,ID_003_img13.jpg,1
260,ID_003_img10.jpg,ID_003_img14.jpg,1
261,ID_003_img10.jpg,ID_003_img15.jpg,1
262,ID_003_img10.jpg,ID_003_img16.jpg,1
263,ID_003_img10.jpg,ID_003_img17.jpg,1
264,ID_003_img10.jpg,ID_003_img18.jpg,1
265,ID_003_img10.jpg,ID_003_img2.jpg,1
266,ID_003_img10.jpg,ID_003_img3.jpg,1
267,ID_003_img10.jpg,ID_003_img4.jpg,1
268,ID_003_img10.jpg,ID_003_img5.jpg,1
269,ID_003_img10.jpg,ID_003_img6.jpg,1
270,ID_003_img10.jpg,ID_003_img7.jpg,1
271,ID_003_img10.jpg,ID_003_img8.jpg,1
272,ID_003_img10.jpg,ID_003_img9.jpg,1
273,ID_003_img11.jpg,ID_003_img12.jpg,1
274,ID_003_img11.jpg,ID_003_img13.jpg,1
275,ID_003_img11.jpg,ID_003_img14.jpg,1
276,ID_003_img11.jpg,ID_003_img15.jpg,1
277,ID_003_img11.jpg,ID_003_img16.jpg,1
278,ID_003_img11.jpg,ID_003_img17.jpg,1
279,ID_003_img11.jpg,ID_003_img18.jpg,1
280,ID_003_img11.jpg,ID_003_img2.jpg,1
281,ID_003_img11.jpg,ID_003_img3.jpg,1
282,ID_003_img11.jpg,ID_003_img4.jpg,1
283,ID_003_img11.jpg,ID_003_img5.jpg,1
284,ID_003_img11.jpg,ID_003_img6.jpg,1
285,ID_003_img11.jpg,ID_003_img7.jpg,1
286,ID_003_img11.jpg,ID_003_img8.jpg,1
287,ID_003_img11.jpg,ID_003_img9.jpg,1
288,ID_003_img12.jpg,ID_003_img13.jpg,1
289,ID_003_img12.jpg,ID_003_img14.jpg,1
290,ID_003_img12.jpg,ID_003_img15.jpg,1
291,ID_003_img12.jpg,ID_003_img16.jpg,1
292,ID_003_img12.jpg,ID_003_img17.jpg,1
293,ID_003_img12.jpg,ID_003_img18.jpg,1
294,ID_003_img12.jpg,ID_003_img2.jpg,1
295,ID_003_img12.jpg,ID_003_img3.jpg,1
296,ID_003_img12.jpg,ID_003_img4.jpg,1
297,ID_003_img12.jpg,ID_003_img5.jpg,1
298,ID_003_img12.jpg,ID_003_img6.jpg,1
299,ID_003_img12.jpg,ID_003_img7.jpg,1
300,ID_003_img12.jpg,ID_003_img8.jpg,1
301,ID_003_img12.jpg,ID_003_img9.jpg,1
302,ID_003_img13.jpg,ID_003_img14.jpg,1
303,ID_003_img13.jpg,ID_003_img15.jpg,1
304,ID_003_img13.jpg,ID_003_img16.jpg,1
305,ID_003_img13.jpg,ID_003_img17.jpg,1
306,ID_003_img13.jpg,ID_003_img18.jpg,1
307,ID_003_img13.jpg,ID_003_img2.jpg,1
308,ID_003_img13.jpg,ID_003_img3.jpg,1
309,ID_003_img13.jpg,ID_003_img4.jpg,1
310,ID_003_img13.jpg,ID_003_img5.jpg,1
311,ID_003_img13.jpg,ID_003_img6.jpg,1
312,ID_003_img13.jpg,ID_003_img7.jpg,1
313,ID_003_img13.jpg,ID_003_img8.jpg,1
314,ID_003_img13.jpg,ID_003_img9.jpg,1
315,ID_003_img14.jpg,ID_003_img15.jpg,1
316,ID_003_img14.jpg,ID_003_img16.jpg,1
317,ID_003_img14.jpg,ID_003_img17.jpg,1
318,ID_003_img14.jpg,ID_003_img18.jpg,1
319,ID_003_img14.jpg,ID_003_img2.jpg,1
320,ID_003_img14.jpg,ID_003_img3.jpg,1
321,ID_003_img14.jpg,ID_003_img4.jpg,1
322,ID_003_img14.jpg,ID_003_img5.jpg,1
323,ID_003_img14.jpg,ID_003_img6.jpg,1
324,ID_003_img14.jpg,ID_003_img7.jpg,1
325,ID_003_img14.jpg,ID_003_img8.jpg,1
326,ID_003_img14.jpg,ID_003_img9.jpg,1
327,ID_003_img15.jpg,ID_003_img16.jpg,1
328,ID_003_img15.jpg,ID_003_img17.jpg,1
329,ID_003_img15.jpg,ID_003_img18.jpg,1
330,ID_003_img15.jpg,ID_003_img2.jpg,1
331,ID_003_img15.jpg,ID_003_img3.jpg,1
332,ID_003_img15.jpg,ID_003_img4.jpg,1
333,ID_003_img15.jpg,ID_003_img5.jpg,1
334,ID_003_img15.jpg,ID_003_img6.jpg,1
335,ID_003_img15.jpg,ID_003_img7.jpg,1
336,ID_003_img15.jpg,ID_003_img8.jpg,1
337,ID_003_img15.jpg,ID_003_img9.jpg,1
338,ID_003_img16.jpg,ID_003_img17.jpg,1
339,ID_003_img16.jpg,ID_003_img18.jpg,1
340,ID_003_img16.jpg,ID_003_img2.jpg,1
341,ID_003_img16.jpg,ID_003_img3.jpg,1
342,ID_003_img16.jpg,ID_003_img4.jpg,1
343,ID_003_img16.jpg,ID_003_img5.jpg,1
344,ID_003_img16.jpg,ID_003_img6.jpg,1
345,ID_003_img16.jpg,ID_003_img7.jpg,1
346,ID_003_img16.jpg,ID_003_img8.jpg,1
347,ID_003_img16.jpg,ID_003_img9.jpg,1
348,ID_003_img17.jpg,ID_003_img18.jpg,1
349,ID_003_img17.jpg,ID_003_img2.jpg,1
350,ID_003_img17.jpg,ID_003_img3.jpg,1
351,ID_003_img17.jpg,ID_003_img4.jpg,1
352,ID_003_img17.jpg,ID_003_img5.jpg,1
353,ID_003_img17.jpg,ID_003_img6.jpg,1
354,ID_003_img17.jpg,ID_003_img7.jpg,1
355,ID_003_img17.jpg,ID_003_img8.jpg,1
356,ID_003_img17.jpg,ID_003_img9.jpg,1
357,ID_003_img18.jpg,ID_003_img2.jpg,1
358,ID_003_img18.jpg,ID_003_img3.jpg,1
359,ID_003_img18.jpg,ID_003_img4.jpg,1
360,ID_003_img18.jpg,ID_003_img5.jpg,1
361,ID_003_img18.jpg,ID_003_img6.jpg,1
362,ID_003_img18.jpg,ID_003_img7.jpg,1
363,ID_003_img18.jpg,ID_003_img8.jpg,1
364,ID_003_img18.jpg,ID_003_img9.jpg,1
365,ID_003_img2.jpg,ID_003_img3.jpg,1
366,ID_003_img2.jpg,ID_003_img4.jpg,1
367,ID_003_img2.jpg,ID_003_img5.jpg,1
368,ID_003_img2.jpg,ID_003_img6.jpg,1
369,ID_003_img2.jpg,ID_003_img7.jpg,1
370,ID_003_img2.jpg,ID_003_img8.jpg,1
371,ID_003_img2.jpg,ID_003_img9.jpg,1
372,ID_003_img3.jpg,ID_003_img4.jpg,1
373,ID_003_img3.jpg,ID_003_img5.jpg,1
374,ID_003_img3.jpg,ID_003_img6.jpg,1
375,ID_003_img3.jpg,ID_003_img7.jpg,1
376,ID_003_img3.jpg,ID_003_img8.jpg,1
377,ID_003_img3.jpg,ID_003_img9.jpg,1
378,ID_003_img4.jpg,ID_003_img5.jpg,1
379,ID_003_img4.jpg,ID_003_img6.jpg,1
380,ID_003_img4.jpg,ID_003_img7.jpg,1
381,ID_003_img4.jpg,ID_003_img8.jpg,1
382,ID_003_img4.jpg,ID_003_img9.jpg,1
383,ID_003_img5.jpg,ID_003_img6.jpg,1
384,ID_003_img5.jpg,ID_003_img7.jpg,1
385,ID_003_img5.jpg,ID_003_img8.jpg,1
386,ID_003_img5.jpg,ID_003_img9.jpg,1
387,ID_003_img6.jpg,ID_003_img7.jpg,1
388,ID_003_img6.jpg,ID_003_img8.jpg,1
389,ID_003_img6.jpg,ID_003_img9.jpg,1
390,ID_003_img7.jpg,ID_003_img8.jpg,1
391,ID_003_img7.jpg,ID_003_img9.jpg,1
392,ID_003_img8.jpg,ID_003_img9.jpg,1
393,ID_004_img1.jpg,ID_004_img10.jpg,1
394,ID_004_img1.jpg,ID_004_img11.jpg,1
395,ID_004_img1.jpg,ID_004_img12.jpg,1
396,ID_004_img1.jpg,ID_004_img13.jpg,1
397,ID_004_img1.jpg,ID_004_img14.jpg,1
398,ID_004_img1.jpg,ID_004_img15.jpg,1
399,ID_004_img1.jpg,ID_004_img2.jpg,1
400,ID_004_img1.jpg,ID_004_img3.jpg,1
401,ID_004_img1.jpg,ID_004_img4.jpg,1
402,ID_004_img1.jpg,ID_004_img5.jpg,1
403,ID_004_img1.jpg,ID_004_img6.jpg,1
404,ID_004_img1.jpg,ID_004_img7.jpg,1
405,ID_004_img1.jpg,ID_004_img8.jpg,1
406,ID_004_img1.jpg,ID_004_img9.jpg,1
407,ID_004_img10.jpg,ID_004_img11.jpg,1
408,ID_004_img10.jpg,ID_004_img12.jpg,1
409,ID_004_img10.jpg,ID_004_img13.jpg,1
410,ID_004_img10.jpg,ID_004_img14.jpg,1
411,ID_004_img10.jpg,ID_004_img15.jpg,1
412,ID_004_img10.jpg,ID_004_img2.jpg,1
413,ID_004_img10.jpg,ID_004_img3.jpg,1
414,ID_004_img10.jpg,ID_004_img4.jpg,1
415,ID_004_img10.jpg,ID_004_img5.jpg,1
416,ID_004_img10.jpg,ID_004_img6.jpg,1
417,ID_004_img10.jpg,ID_004_img7.jpg,1
418,ID_004_img10.jpg,ID_004_img8.jpg,1
419,ID_004_img10.jpg,ID_004_img9.jpg,1
420,ID_004_img11.jpg,ID_004_img12.jpg,1
421,ID_004_img11.jpg,ID_004_img13.jpg,1
422,ID_004_img11.jpg,ID_004_img14.jpg,1
423,ID_004_img11.jpg,ID_004_img15.jpg,1
424,ID_004_img11.jpg,ID_004_img2.jpg,1
425,ID_004_img11.jpg,ID_004_img3.jpg,1
426,ID_004_img11.jpg,ID_004_img4.jpg,1
427,ID_004_img11.jpg,ID_004_img5.jpg,1
428,ID_004_img11.jpg,ID_004_img6.jpg,1
429,ID_004_img11.jpg,ID_004_img7.jpg,1
430,ID_004_img11.jpg,ID_004_img8.jpg,1
431,ID_004_img11.jpg,ID_004_img9.jpg,1
432,ID_004_img12.jpg,ID_004_img13.jpg,1
433,ID_004_img12.jpg,ID_004_img14.jpg,1
434,ID_004_img12.jpg,ID_004_img15.jpg,1
435,ID_004_img12.jpg,ID_004_img2.jpg,1
436,ID_004_img12.jpg,ID_004_img3.jpg,1
437,ID_004_img12.jpg,ID_004_img4.jpg,1
438,ID_004_img12.jpg,ID_004_img5.jpg,1
439,ID_004_img12.jpg,ID_004_img6.jpg,1
440,ID_004_img12.jpg,ID_004_img7.jpg,1
441,ID_004_img12.jpg,ID_004_img8.jpg,1
442,ID_004_img12.jpg,ID_004_img9.jpg,1
443,ID_004_img13.jpg,ID_004_img14.jpg,1
444,ID_004_img13.jpg,ID_004_img15.jpg,1
445,ID_004_img13.jpg,ID_004_img2.jpg,1
446,ID_004_img13.jpg,ID_004_img3.jpg,1
447,ID_004_img13.jpg,ID_004_img4.jpg,1
448,ID_004_img13.jpg,ID_004_img5.jpg,1
449,ID_004_img13.jpg,ID_004_img6.jpg,1
450,ID_004_img13.jpg,ID_004_img7.jpg,1
451,ID_004_img13.jpg,ID_004_img8.jpg,1
452,ID_004_img13.jpg,ID_004_img9.jpg,1
453,ID_004_img14.jpg,ID_004_img15.jpg,1
454,ID_004_img14.jpg,ID_004_img2.jpg,1
455,ID_004_img14.jpg,ID_004_img3.jpg,1
456,ID_004_img14.jpg,ID_004_img4.jpg,1
457,ID_004_img14.jpg,ID_004_img5.jpg,1
458,ID_004_img14.jpg,ID_004_img6.jpg,1
459,ID_004_img14.jpg,ID_004_img7.jpg,1
460,ID_004_img14.jpg,ID_004_img8.jpg,1
461,ID_004_img14.jpg,ID_004_img9.jpg,1
462,ID_004_img15.jpg,ID_004_img2.jpg,1
463,ID_004_img15.jpg,ID_004_img3.jpg,1
464,ID_004_img15.jpg,ID_004_img4.jpg,1
465,ID_004_img15.jpg,ID_004_img5.jpg,1
466,ID_004_img15.jpg,ID_004_img6.jpg,1
467,ID_004_img15.jpg,ID_004_img7.jpg,1
468,ID_004_img15.jpg,ID_004_img8.jpg,1
469,ID_004_img15.jpg,ID_004_img9.jpg,1
470,ID_004_img2.jpg,ID_004_img3.jpg,1
471,ID_004_img2.jpg,ID_004_img4.jpg,1
472,ID_004_img2.jpg,ID_004_img5.jpg,1
473,ID_004_img2.jpg,ID_004_img6.jpg,1
474,ID_004_img2.jpg,ID_004_img7.jpg,1
475,ID_004_img2.jpg,ID_004_img8.jpg,1
476,ID_004_img2.jpg,ID_004_img9.jpg,1
477,ID_004_img3.jpg,ID_004_img4.jpg,1
478,ID_004_img3.jpg,ID_004_img5.jpg,1
479,ID_004_img3.jpg,ID_004_img6.jpg,1
480,ID_004_img3.jpg,ID_004_img7.jpg,1
481,ID_004_img3.jpg,ID_004_img8.jpg,1
482,ID_004_img3.jpg,ID_004_img9.jpg,1
483,ID_004_img4.jpg,ID_004_img5.jpg,1
484,ID_004_img4.jpg,ID_004_img6.jpg,1
485,ID_004_img4.jpg,ID_004_img7.jpg,1
486,ID_004_img4.jpg,ID_004_img8.jpg,1
487,ID_004_img4.jpg,ID_004_img9.jpg,1
488,ID_004_img5.jpg,ID_004_img6.jpg,1
489,ID_004_img5.jpg,ID_004_img7.jpg,1
490,ID_004_img5.jpg,ID_004_img8.jpg,1
491,ID_004_img5.jpg,ID_004_img9.jpg,1
492,ID_004_img6.jpg,ID_004_img7.jpg,1
493,ID_004_img6.jpg,ID_004_img8.jpg,1
494,ID_004_img6.jpg,ID_004_img9.jpg,1
495,ID_004_img7.jpg,ID_004_img8.jpg,1
496,ID_004_img7.jpg,ID_004_img9.jpg,1
497,ID_004_img8.jpg,ID_004_img9.jpg,1
